"No.","Time","Source","Destination","Protocol","Length","Flags","Window","Differentiated Services Field","Version","Info"
"3284","9.954363195","10.0.0.6","142.250.75.33","TCP","66","0x010","794","0x00","","59672  >  443 [ACK] Seq=2879 Ack=43987 Win=101632 Len=0 TSval=3684908764 TSecr=1864654490"
"3285","9.956038770","10.0.0.6","142.250.75.46","TLSv1.3","251","0x018","680","0x00","TLS 1.2","Application Data"
"3286","9.956872606","10.0.0.6","142.250.75.46","TLSv1.3","1316","0x018","680","0x00","TLS 1.2","Application Data"
"3287","9.957318142","142.250.75.33","10.0.0.6","TLSv1.3","2864","0x010","1041","0x80","TLS 1.2,TLS 1.2","Application Data, Application Data"
"3288","9.957333832","10.0.0.6","142.250.75.33","TCP","66","0x010","838","0x00","","59672  >  443 [ACK] Seq=2879 Ack=46785 Win=107264 Len=0 TSval=3684908767 TSecr=1864654494"
"3289","9.961754881","142.250.75.33","10.0.0.6","TLSv1.3","1465","0x018","1041","0x80","TLS 1.2","Application Data"
"3290","9.961755141","142.250.75.33","10.0.0.6","TLSv1.3","4263","0x018","1041","0x80","TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data"
"3291","9.961755163","142.250.75.33","10.0.0.6","TLSv1.3","4263","0x018","1041","0x80","TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data"
"3292","9.961755184","142.250.75.35","10.0.0.6","TCP","66","0x010","1044","0x80","","443  >  37554 [ACK] Seq=1 Ack=1823 Win=267264 Len=0 TSval=3790184852 TSecr=1245760269"
"3293","9.961789401","10.0.0.6","142.250.75.33","TCP","66","0x010","925","0x00","","59672  >  443 [ACK] Seq=2879 Ack=52381 Win=118400 Len=0 TSval=3684908771 TSecr=1864654494"
"3294","9.961910176","10.0.0.6","142.250.75.33","TCP","66","0x010","991","0x00","","59672  >  443 [ACK] Seq=2879 Ack=56578 Win=126848 Len=0 TSval=3684908771 TSecr=1864654495"
"3295","9.963160401","142.250.75.33","10.0.0.6","TLSv1.3","4263","0x018","1041","0x80","TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data"
"3296","9.963160682","142.250.75.33","10.0.0.6","TLSv1.3","4263","0x018","1041","0x80","TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data"
"3297","9.963160716","142.250.75.33","10.0.0.6","TLSv1.3","7061","0x018","1041","0x80","TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"3298","9.963221038","10.0.0.6","142.250.75.33","TCP","66","0x010","1057","0x00","","59672  >  443 [ACK] Seq=2879 Ack=60775 Win=135296 Len=0 TSval=3684908772 TSecr=1864654496"
"3299","9.963389502","10.0.0.6","142.250.75.33","TCP","66","0x010","1122","0x00","","59672  >  443 [ACK] Seq=2879 Ack=64972 Win=143616 Len=0 TSval=3684908773 TSecr=1864654497"
"3300","9.963463056","10.0.0.6","142.250.75.33","TCP","66","0x010","1231","0x00","","59672  >  443 [ACK] Seq=2879 Ack=71967 Win=157568 Len=0 TSval=3684908773 TSecr=1864654498"
"3301","9.963570848","142.250.75.33","10.0.0.6","TLSv1.3","7061","0x018","1041","0x80","TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"3302","9.963570979","142.250.75.142","10.0.0.6","QUIC","244","","","0x80","","Protected Payload (KP0)"
"3303","9.963571001","142.250.75.33","10.0.0.6","TLSv1.3","2864","0x010","1041","0x80","TLS 1.2,TLS 1.2","Application Data, Application Data"
"3304","9.963581315","10.0.0.6","142.250.75.33","TCP","66","0x010","1341","0x00","","59672  >  443 [ACK] Seq=2879 Ack=78962 Win=171648 Len=0 TSval=3684908773 TSecr=1864654499"
"3305","9.963672889","10.0.0.6","142.250.75.33","TCP","66","0x010","1384","0x00","","59672  >  443 [ACK] Seq=2879 Ack=81760 Win=177152 Len=0 TSval=3684908773 TSecr=1864654500"
"3306","9.965183141","142.250.75.33","10.0.0.6","TLSv1.3","1465","0x010","1041","0x80","TLS 1.2","Application Data"
"3307","9.966922660","10.0.0.6","142.250.75.142","QUIC","79","","","0x00","","Protected Payload (KP0), DCID=ff05ff6e1ff282d6"
"3308","9.968806927","142.250.75.33","10.0.0.6","TLSv1.3","2864","0x018","1041","0x80","TLS 1.2,TLS 1.2","Application Data, Application Data"
"3309","9.968807153","142.250.75.46","10.0.0.6","QUIC","82","","","0x80","","Initial, SCID=f2190ff09aea5277, PKN: 1, ACK"
"3310","9.968807177","142.250.75.33","10.0.0.6","TLSv1.3","7061","0x018","1041","0x80","TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"3311","9.968835154","10.0.0.6","142.250.75.33","TCP","66","0x010","1450","0x00","","59672  >  443 [ACK] Seq=2879 Ack=85957 Win=185600 Len=0 TSval=3684908778 TSecr=1864654500"
"3312","9.968952483","10.0.0.6","142.250.75.33","TCP","66","0x010","1559","0x00","","59672  >  443 [ACK] Seq=2879 Ack=92952 Win=199552 Len=0 TSval=3684908778 TSecr=1864654501"
"3313","9.969008112","142.250.75.142","10.0.0.6","QUIC","65","","","0x80","","Protected Payload (KP0)"
"3314","9.970045597","142.250.75.33","10.0.0.6","TLSv1.3","7061","0x018","1041","0x80","TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"3315","9.970045817","142.250.75.46","10.0.0.6","QUIC","1292","","","0x80","","Initial, SCID=f2190ff09aea5277, PKN: 2, ACK, PADDING"
"3316","9.970045848","142.250.75.46","10.0.0.6","QUIC","1292","","","0x80","","Initial, SCID=f2190ff09aea5277, PKN: 3, CRYPTO, PADDING"
"3317","9.970045880","142.250.75.46","10.0.0.6","QUIC","1292","","","0x80","","Initial, SCID=f2190ff09aea5277, PKN: 4, CRYPTO, PADDING"
"3318","9.970081834","10.0.0.6","142.250.75.33","TCP","66","0x010","1669","0x00","","59672  >  443 [ACK] Seq=2879 Ack=99947 Win=213632 Len=0 TSval=3684908779 TSecr=1864654501"
"3319","9.970330029","142.250.75.33","10.0.0.6","TLSv1.3","1465","0x010","1041","0x80","TLS 1.2","Application Data"
"3320","9.971179447","10.0.0.6","142.250.75.46","QUIC","1292","","","0x00","","Initial, DCID=f2190ff09aea5277, PKN: 3, ACK, PADDING"
"3321","9.971544853","142.250.75.33","10.0.0.6","TLSv1.3","1465","0x010","1041","0x80","TLS 1.2","Application Data"
"3322","9.971569935","10.0.0.6","142.250.75.33","TCP","66","0x010","1712","0x00","","59672  >  443 [ACK] Seq=2879 Ack=102745 Win=219136 Len=0 TSval=3684908781 TSecr=1864654507"
"3323","9.972460973","142.250.75.33","10.0.0.6","TLSv1.3","4263","0x018","1041","0x80","TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data"
"3324","9.972461073","142.250.75.46","10.0.0.6","TCP","66","0x010","1029","0x80","","443  >  47716 [ACK] Seq=12492 Ack=6435 Win=263424 Len=0 TSval=1887106069 TSecr=294395192"
"3325","9.972461094","142.250.75.33","10.0.0.6","TLSv1.3","7061","0x018","1041","0x80","TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"3326","9.972476654","10.0.0.6","142.250.75.33","TCP","66","0x010","1778","0x00","","59672  >  443 [ACK] Seq=2879 Ack=106942 Win=227584 Len=0 TSval=3684908782 TSecr=1864654507"
"3327","9.972568487","10.0.0.6","142.250.75.33","TCP","66","0x010","1887","0x00","","59672  >  443 [ACK] Seq=2879 Ack=113937 Win=241536 Len=0 TSval=3684908782 TSecr=1864654508"
"3328","9.972635113","142.250.75.46","10.0.0.6","TCP","66","0x010","1025","0x80","","443  >  47716 [ACK] Seq=12492 Ack=7685 Win=262400 Len=0 TSval=1887106070 TSecr=294395193"
"3329","9.972921421","142.250.75.74","10.0.0.6","QUIC","1292","","","0x80","","Handshake, SCID=ffc34321449a9f3f"
"3330","9.972921486","142.250.75.74","10.0.0.6","QUIC","1292","","","0x80","","Handshake, SCID=ffc34321449a9f3f"
"3331","9.972921517","142.250.75.74","10.0.0.6","QUIC","1292","","","0x80","","Handshake, SCID=ffc34321449a9f3f"
"3332","9.972921542","142.250.75.74","10.0.0.6","QUIC","212","","","0x80","","Protected Payload (KP0)"
"3333","9.972921566","142.250.75.74","10.0.0.6","QUIC","84","","","0x80","","Handshake, SCID=ffc34321449a9f3f"
"3334","9.979783235","10.0.0.6","142.250.75.74","QUIC","82","","","0x00","","Handshake, DCID=ffc34321449a9f3f"
"3335","9.980153635","10.0.0.6","142.250.75.74","QUIC","81","","","0x00","","Handshake, DCID=ffc34321449a9f3f"
"3336","9.980483368","142.250.75.33","10.0.0.6","TLSv1.3","1087","0x018","1041","0x80","TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data"
"3337","9.980483697","142.250.75.74","10.0.0.6","TLSv1.3","186","0x018","1040","0x80","TLS 1.2","Application Data"
"3338","9.980483744","142.250.75.74","10.0.0.6","TLSv1.3","1028","0x018","1040","0x80","TLS 1.2","Application Data"
"3339","9.980483773","142.250.75.74","10.0.0.6","TLSv1.3","324","0x018","1040","0x80","TLS 1.2","Application Data"
"3340","9.980483800","142.250.75.74","10.0.0.6","TLSv1.3","97","0x018","1040","0x80","TLS 1.2","Application Data"
"3341","9.980483829","142.250.75.74","10.0.0.6","TLSv1.3","105","0x018","1040","0x80","TLS 1.2","Application Data"
"3342","9.980483856","142.250.75.132","10.0.0.6","QUIC","314","","","0x80","","Protected Payload (KP0)"
"3343","9.980483881","142.250.75.132","10.0.0.6","QUIC","63","","","0x80","","Protected Payload (KP0)"
"3344","9.980540930","142.250.75.142","10.0.0.6","QUIC","68","","","0x80","","Protected Payload (KP0)"
"3345","9.983556625","10.0.0.6","142.250.75.74","QUIC","209","","","0x00","","Protected Payload (KP0), DCID=ffc34321449a9f3f"
"3346","9.987751613","142.250.75.74","10.0.0.6","TLSv1.3","163","0x018","1040","0x80","TLS 1.2","Application Data"
"3347","9.987751680","142.250.75.74","10.0.0.6","TLSv1.3","761","0x018","1040","0x80","TLS 1.2","Application Data"
"3348","9.987751703","142.250.75.74","10.0.0.6","TLSv1.3","189","0x018","1040","0x80","TLS 1.2,TLS 1.2","Application Data, Application Data"
"3349","9.988534088","10.0.0.6","142.250.75.74","TCP","66","0x010","685","0x00","","42264  >  443 [ACK] Seq=3046 Ack=24951 Win=87680 Len=0 TSval=1345323023 TSecr=4007975325"
"3350","9.989571095","142.250.75.161","10.0.0.6","TLSv1.3","1465","0x010","1044","0x80","TLS 1.2,TLS 1.2","Server Hello, Change Cipher Spec"
"3351","9.989590139","10.0.0.6","142.250.75.161","TCP","66","0x010","524","0x00","","40690  >  443 [ACK] Seq=1724 Ack=1400 Win=67072 Len=0 TSval=2467926586 TSecr=755252654"
"3352","9.990479609","142.250.75.161","10.0.0.6","TCP","2864","0x018","1044","0x80","","443  >  40690 [PSH, ACK] Seq=1400 Ack=1724 Win=267264 Len=2798 TSval=755252654 TSecr=2467926526 [TCP PDU reassembled in 3354]"
"3353","9.990479782","142.250.75.161","10.0.0.6","TCP","4263","0x018","1044","0x80","","443  >  40690 [PSH, ACK] Seq=4198 Ack=1724 Win=267264 Len=4197 TSval=755252654 TSecr=2467926526 [TCP PDU reassembled in 3354]"
"3354","9.990479816","142.250.75.161","10.0.0.6","TLSv1.3","2117","0x018","1044","0x80","TLS 1.2","Application Data"
"3355","9.990479840","142.250.75.74","10.0.0.6","QUIC","996","","","0x80","","Protected Payload (KP0)"
"3356","9.990515570","10.0.0.6","142.250.75.161","TCP","66","0x010","568","0x00","","40690  >  443 [ACK] Seq=1724 Ack=4198 Win=72704 Len=0 TSval=2467926587 TSecr=755252654"
"3357","9.991132149","10.0.0.6","142.250.75.161","TCP","66","0x010","598","0x00","","40690  >  443 [ACK] Seq=1724 Ack=8395 Win=76544 Len=0 TSval=2467926587 TSecr=755252654"
"3358","9.991191954","10.0.0.6","142.250.75.161","TCP","66","0x010","582","0x00","","40690  >  443 [ACK] Seq=1724 Ack=10446 Win=74496 Len=0 TSval=2467926587 TSecr=755252654"
"3359","9.991286813","142.250.75.74","10.0.0.6","QUIC","179","","","0x80","","Protected Payload (KP0)"
"3360","9.994051721","142.250.75.132","10.0.0.6","QUIC","64","","","0x80","","Protected Payload (KP0)"
"3361","9.999334495","10.0.0.6","142.250.75.132","QUIC","77","","","0x00","","Protected Payload (KP0), DCID=e7d12564beefa574"
"3362","9.999683169","10.0.0.6","142.250.75.132","QUIC","75","","","0x00","","Protected Payload (KP0), DCID=e7d12564beefa574"
"3363","9.999858810","10.0.0.6","142.250.75.142","QUIC","74","","","0x00","","Protected Payload (KP0), DCID=ff05ff6e1ff282d6"
"3364","10.001179445","10.0.0.6","142.250.75.74","QUIC","75","","","0x00","","Protected Payload (KP0), DCID=ffc34321449a9f3f"
"3365","10.001400343","10.0.0.6","142.250.75.74","QUIC","75","","","0x00","","Protected Payload (KP0), DCID=ffc34321449a9f3f"
"3366","10.001553259","10.0.0.6","142.250.75.33","TLSv1.3","105","0x018","1909","0x00","TLS 1.2","Application Data"
"3367","10.001757708","10.0.0.6","142.250.75.74","TLSv1.3","101","0x018","685","0x00","TLS 1.2","Application Data"
"3368","10.001865815","10.0.0.6","142.250.75.74","TLSv1.3","105","0x018","685","0x00","TLS 1.2","Application Data"
"3369","10.006748218","10.0.0.6","142.250.75.161","TLSv1.3","140","0x018","598","0x00","TLS 1.2,TLS 1.2","Change Cipher Spec, Application Data"
"3370","10.007932710","10.0.0.6","142.250.75.46","QUIC","79","","","0x00","","Handshake, DCID=f2190ff09aea5277"
"3371","10.009186804","142.250.75.74","10.0.0.6","TCP","66","0x010","1040","0x80","","443  >  42264 [ACK] Seq=24951 Ack=3081 Win=266240 Len=0 TSval=4007975356 TSecr=1345323036"
"3372","10.009187498","142.250.75.74","10.0.0.6","TCP","66","0x010","1040","0x80","","443  >  42264 [ACK] Seq=24951 Ack=3120 Win=266240 Len=0 TSval=4007975356 TSecr=1345323036"
"3373","10.009825174","142.250.75.35","10.0.0.6","TLSv1.3","2864","0x018","1044","0x80","TLS 1.2,TLS 1.2","Server Hello, Change Cipher Spec"
"3374","10.009825243","142.250.75.35","10.0.0.6","TLSv1.3","2634","0x018","1044","0x80","TLS 1.2","Application Data"
"3375","10.009885232","10.0.0.6","142.250.75.35","TCP","66","0x010","545","0x00","","37554  >  443 [ACK] Seq=1823 Ack=2799 Win=69760 Len=0 TSval=1245760330 TSecr=3790184904"
"3376","10.010090065","10.0.0.6","142.250.75.35","TCP","66","0x010","585","0x00","","37554  >  443 [ACK] Seq=1823 Ack=5367 Win=74880 Len=0 TSval=1245760330 TSecr=3790184904"
"3377","10.012438121","142.250.75.161","10.0.0.6","TCP","66","0x010","1044","0x80","","443  >  40690 [ACK] Seq=10446 Ack=1798 Win=267264 Len=0 TSval=755252677 TSecr=2467926603"
"3378","10.013167673","142.250.75.161","10.0.0.6","TLSv1.3","1022","0x018","1044","0x80","TLS 1.2,TLS 1.2","Application Data, Application Data"
"3379","10.013167760","142.250.75.33","10.0.0.6","TCP","66","0x010","1041","0x80","","443  >  59672 [ACK] Seq=114958 Ack=2918 Win=266496 Len=0 TSval=1864654552 TSecr=3684908811"
"3380","10.015691212","142.250.75.46","10.0.0.6","QUIC","1292","","","0x80","","Handshake, SCID=f2190ff09aea5277"
"3381","10.016084086","10.0.0.6","142.250.75.161","TLSv1.3","158","0x018","619","0x00","TLS 1.2","Application Data"
"3382","10.016411320","10.0.0.6","142.250.75.161","TLSv1.3","97","0x018","619","0x00","TLS 1.2","Application Data"
"3383","10.016559224","10.0.0.6","142.250.75.161","TLSv1.3","900","0x018","619","0x00","TLS 1.2","Application Data"
"3384","10.017031290","142.250.75.46","10.0.0.6","QUIC","1292","","","0x80","","Handshake, SCID=f2190ff09aea5277"
"3385","10.017031334","142.250.75.46","10.0.0.6","QUIC","1292","","","0x80","","Handshake, SCID=f2190ff09aea5277"
"3386","10.017031372","142.250.75.46","10.0.0.6","QUIC","717","","","0x80","","Protected Payload (KP0)"
"3387","10.017031396","142.250.75.46","10.0.0.6","QUIC","83","","","0x80","","Handshake, SCID=f2190ff09aea5277"
"3388","10.017031419","142.250.75.74","10.0.0.6","QUIC","66","","","0x80","","Protected Payload (KP0)"
"3389","10.017417547","10.0.0.6","142.250.75.46","QUIC","81","","","0x00","","Handshake, DCID=f2190ff09aea5277"
"3390","10.018176697","10.0.0.6","142.250.75.46","QUIC","208","","","0x00","","Protected Payload (KP0), DCID=f2190ff09aea5277"
"3391","10.019553035","10.0.0.6","142.250.75.35","TLSv1.3","140","0x018","585","0x00","TLS 1.2,TLS 1.2","Change Cipher Spec, Application Data"
"3392","10.020596238","142.250.75.161","10.0.0.6","TLSv1.3","97","0x018","1044","0x80","TLS 1.2","Application Data"
"3393","10.022933567","142.250.75.161","10.0.0.6","TCP","66","0x010","1041","0x80","","443  >  40690 [ACK] Seq=11433 Ack=2755 Win=266496 Len=0 TSval=755252686 TSecr=2467926613"
"3394","10.023355705","10.0.0.6","142.250.75.35","TLSv1.3","158","0x018","585","0x00","TLS 1.2","Application Data"
"3395","10.023678634","10.0.0.6","142.250.75.35","TLSv1.3","1468","0x018","585","0x00","TLS 1.2","Application Data"
"3396","10.024374144","142.250.75.46","10.0.0.6","QUIC","672","","","0x80","","Protected Payload (KP0)"
"3397","10.024374316","142.250.75.46","10.0.0.6","QUIC","179","","","0x80","","Protected Payload (KP0)"
"3398","10.024374360","142.250.75.35","10.0.0.6","TCP","66","0x010","1044","0x80","","443  >  37554 [ACK] Seq=5367 Ack=1897 Win=267264 Len=0 TSval=3790184920 TSecr=1245760340"
"3399","10.024560136","10.0.0.6","142.250.75.46","QUIC","75","","","0x00","","Protected Payload (KP0), DCID=f2190ff09aea5277"
"3400","10.024740118","10.0.0.6","142.250.75.46","QUIC","75","","","0x00","","Protected Payload (KP0), DCID=f2190ff09aea5277"
"3401","10.027696390","142.250.75.46","10.0.0.6","TLSv1.3","137","0x018","1025","0x80","TLS 1.2","Application Data"
"3402","10.028514066","142.250.75.46","10.0.0.6","TLSv1.3","1465","0x018","1025","0x80","TLS 1.2","Application Data"
"3403","10.028514132","142.250.75.46","10.0.0.6","TLSv1.3","459","0x018","1025","0x80","TLS 1.2","Application Data"
"3404","10.028545854","10.0.0.6","142.250.75.46","TCP","66","0x010","685","0x00","","47716  >  443 [ACK] Seq=7685 Ack=13962 Win=87680 Len=0 TSval=294395265 TSecr=1887106127"
"3405","10.028789890","142.250.75.35","10.0.0.6","TCP","66","0x010","1044","0x80","","443  >  37554 [ACK] Seq=5367 Ack=1989 Win=267264 Len=0 TSval=3790184924 TSecr=1245760344"
"3406","10.028789965","142.250.75.35","10.0.0.6","TCP","66","0x010","1039","0x80","","443  >  37554 [ACK] Seq=5367 Ack=3389 Win=265984 Len=0 TSval=3790184924 TSecr=1245760344"
"3407","10.028790009","142.250.75.35","10.0.0.6","TLSv1.3","1028","0x018","1039","0x80","TLS 1.2,TLS 1.2","Application Data, Application Data"
"3408","10.028790035","142.250.75.35","10.0.0.6","TLSv1.3","97","0x018","1039","0x80","TLS 1.2","Application Data"
"3409","10.030027518","10.0.0.6","142.250.75.35","TCP","66","0x010","607","0x00","","37554  >  443 [ACK] Seq=3391 Ack=6360 Win=77696 Len=0 TSval=1245760350 TSecr=3790184924"
"3410","10.030322748","10.0.0.6","142.250.75.35","TLSv1.3","97","0x018","607","0x00","TLS 1.2","Application Data"
"3411","10.032064121","10.0.0.6","142.250.75.46","TLSv1.3","101","0x018","685","0x00","TLS 1.2","Application Data"
"3412","10.041868721","142.250.75.46","10.0.0.6","TLSv1.3","97","0x018","1025","0x80","TLS 1.2","Application Data"
"3413","10.041869091","142.250.75.46","10.0.0.6","TLSv1.3","105","0x018","1025","0x80","TLS 1.2","Application Data"
"3414","10.041869113","142.250.75.132","10.0.0.6","QUIC","66","","","0x80","","Protected Payload (KP0)"
"3415","10.041869136","142.250.75.35","10.0.0.6","TCP","66","0x010","1039","0x80","","443  >  37554 [ACK] Seq=6360 Ack=3391 Win=265984 Len=0 TSval=3790184931 TSecr=1245760344"
"3416","10.041869160","142.250.75.46","10.0.0.6","TCP","66","0x010","1025","0x80","","443  >  47716 [ACK] Seq=14425 Ack=7720 Win=262400 Len=0 TSval=1887106137 TSecr=294395268"
"3417","10.041869181","142.250.75.35","10.0.0.6","TCP","66","0x010","1039","0x80","","443  >  37554 [ACK] Seq=6360 Ack=3422 Win=265984 Len=0 TSval=3790184936 TSecr=1245760351"
"3418","10.044774904","10.0.0.6","142.250.75.46","TCP","66","0x010","685","0x00","","47716  >  443 [ACK] Seq=7720 Ack=14425 Win=87680 Len=0 TSval=294395281 TSecr=1887106130"
"3419","10.045353796","10.0.0.6","142.250.75.46","TLSv1.3","105","0x018","685","0x00","TLS 1.2","Application Data"
"3420","10.048459042","142.250.75.46","10.0.0.6","QUIC","66","","","0x80","","Protected Payload (KP0)"
"3421","10.049890365","142.250.75.46","10.0.0.6","TCP","66","0x010","1025","0x80","","443  >  47716 [ACK] Seq=14425 Ack=7759 Win=262400 Len=0 TSval=1887106150 TSecr=294395282"
"3422","10.061242240","10.0.0.6","142.250.75.161","TCP","66","0x010","619","0x00","","40690  >  443 [ACK] Seq=2755 Ack=11433 Win=79232 Len=0 TSval=2467926658 TSecr=755252685"
"3423","10.087992107","142.250.75.35","10.0.0.6","TLSv1.3","429","0x018","1039","0x80","TLS 1.2","Application Data"
"3424","10.088493304","142.250.75.35","10.0.0.6","TLSv1.3","139","0x018","1039","0x80","TLS 1.2","Application Data"
"3425","10.088493334","142.250.75.35","10.0.0.6","TLSv1.3","97","0x018","1039","0x80","TLS 1.2","Application Data"
"3426","10.088493357","142.250.75.35","10.0.0.6","TLSv1.3","105","0x018","1039","0x80","TLS 1.2","Application Data"
"3427","10.088591825","10.0.0.6","142.250.75.35","TCP","66","0x010","629","0x00","","37554  >  443 [ACK] Seq=3422 Ack=6866 Win=80512 Len=0 TSval=1245760409 TSecr=3790184982"
"3428","10.090078969","10.0.0.6","142.250.75.35","TLSv1.3","105","0x018","629","0x00","TLS 1.2","Application Data"
